pos,text,lemma,lemma_meaning,example,context,y_pred,pred,process
NOUN,coupe,coupe,0,"Il n' aimait pas Garth à la vue , vêtements conservateurs et coupe de cheveux , sourire une ombre trop sérieusement boysish pour un homme qui doit être bien dans ses années trente , handclasp trop consciemment rapide et ferme .","Il n' aimait pas Garth à la vue , vêtements conservateurs et coupe de cheveux , sourire une ombre trop sérieusement boysish pour un homme qui doit être bien dans ses années trente , handclasp trop consciemment rapide et ferme .",-2390033082243177185,1.0,lone candidate
NOUN,homme,homme,0,"Jeune homme sur la marque , Madden l' a étiqueté , et était prêt à deviner que dans une bonne , pas trop pousser la mode , le partenaire junior de l' entreprise avait des ambitions politiques , que Mme Garth serait impeccablement approprié en tant que femme d' un jeune avocat montant , qu' il y avait trois enfants , deux garçons et une fille , qu' elle était active dans le Club de la femme et lui à Lions , Rotary , et Jaycee , et finalement , que aucun d' eux n' avait eu une opinion peu orthodoxe depuis leur mariage .","Jeune homme sur la marque , Madden l' a étiqueté , et était prêt à deviner que dans une bonne , pas trop pousser la mode , le partenaire junior de l' entreprise avait des ambitions politiques , que Mme Garth serait impeccablement approprié en tant que femme d' un jeune avocat montant , qu' il y avait trois enfants , deux garçons et une fille , qu' elle était active dans le Club de la femme et lui à Lions , Rotary , et Jaycee , et finalement , que aucun d' eux n' avait eu une opinion peu orthodoxe depuis leur mariage .",7479850560081125966,1.0,lone candidate
ADV,complètement,complètement,0,"Madden savait qu' il pouvait se tromper complètement à propos de tout cela , mais savait aussi qu' il continuerait à détester Garth .","Madden savait qu' il pouvait se tromper complètement à propos de tout cela , mais savait aussi qu' il continuerait à détester Garth .",8352893171963515696,1.0,lone candidate
VERB,mentionné,mentionner,0,"Garth était prêt à être utile dans ce qu' il a mentionné avec le dégoût fastidieux comme cette malheureuse affaire Johnston , qui ne serait pas , dit -il plus d' une fois , jamais venu si Mme Meeker avait seulement jugé bon de consulter M. Hohlbein ou lui à ce sujet .","Garth était prêt à être utile dans ce qu' il a mentionné avec le dégoût fastidieux comme cette malheureuse affaire Johnston , qui ne serait pas , dit -il plus d' une fois , jamais venu si Mme Meeker avait seulement jugé bon de consulter M. Hohlbein ou lui à ce sujet .",-6548368415394032328,1.0,lone candidate
ADJ,vraie,vrai,0,Madden a regretté de ne pas pouvoir trouver la faute avec une déclaration aussi vraie .,Madden a regretté de ne pas pouvoir trouver la faute avec une déclaration aussi vraie .,84537444074237868,1.0,lone candidate
VERB,voir,voir,0,Il a demandé à voir une copie de testament de Mme Meeker .,Il a demandé à voir une copie de testament de Mme Meeker .,2846552436415678495,1.0,reference word
NOUN,octobre,octobre,0,"La date , le 8 octobre 1957 , a immédiatement attiré l' attention de l' inspecteur .","La date , le 8 octobre 1957 , a immédiatement attiré l' attention de l' inspecteur .",-5243520086714329683,1.0,lone candidate
ADV,Assez,assez,0,""" Assez récent "" , a -t -il fait remarquer .",""" Assez récent "" , a -t -il fait remarquer .",2971627176287880009,1.0,lone candidate
ADJ,nouveaux,nouveau,0,""" Elle avait l' habitude de faire de nouveaux testaments "" ?",""" Elle avait l' habitude de faire de nouveaux testaments "" ?",-3731481398927814340,1.0,lone candidate
VERB,changer,changer,0,Elle avait des raisons de changer celle qu' elle a faite juste après la mort de M. Meeker .,Elle avait des raisons de changer celle qu' elle a faite juste après la mort de M. Meeker .,-7076040598032924395,1.0,lone candidate
ADV,considérablement,considérablement,0,Son domaine avait considérablement augmenté .,Son domaine avait considérablement augmenté .,-4082053433688345234,1.0,lone candidate
VERB,voulait,vouloir,0,"Elle voulait en faire une répartition plus équitable entre les groupes qui bénéficieraient le plus , en particulier le fonds de bourses .","Elle voulait en faire une répartition plus équitable entre les groupes qui bénéficieraient le plus , en particulier le fonds de bourses .",2892509497512035908,1.0,lone candidate
NOUN,testament,testament,0,"Au moment où le testament a été tiré M. Hohlbein m' a mentionné comment mentalement alerte elle semblait pour son âge , sachant exactement quels changements elle voulait faire et ainsi de suite "" .","Au moment où le testament a été tiré M. Hohlbein m' a mentionné comment mentalement alerte elle semblait pour son âge , sachant exactement quels changements elle voulait faire et ainsi de suite "" .",471189920795588189,1.0,reference word
NOUN,année,année,0,"La plupart d' entre eux cette année , je dirais .","La plupart d' entre eux cette année , je dirais .",-783877299482458256,1.0,reference word
NOUN,ans,an,0,"Même il y a deux ou trois ans , je doute qu' elle ait été impliquée dans cette malheureuse affaire Johnston .","Même il y a deux ou trois ans , je doute qu' elle ait été impliquée dans cette malheureuse affaire Johnston .",407891084445933266,1.0,lone candidate
VERB,voyez,voir,0,"Elle nous aurait consultés , vous voyez .","Elle nous aurait consultés , vous voyez .",2846552436415678495,0.75,"To determine the probability that ""voir"" and ""voyez"" have the same meaning in the provided contexts, we need to analyze the meanings of the words and their usage in the sentences.

1. **Word Analysis**:
   - ""voir"" is the infinitive form of the verb meaning ""to see"" in French.
   - ""voyez"" is the second person plural (vous) form of the verb ""voir,"" meaning ""you see.""

2. **Context Analysis**:
   - In context_1, ""voir"" is used in the sense of requesting to see or examine something (a copy of a will).
   - In context_2, ""voyez"" is used in a conversational context, likely to emphasize understanding or to draw attention to something that has been stated.

3. **Meaning Comparison**:
   - Both words derive from the same root verb ""voir,"" and they share the core meaning of ""to see.""
   - However, the contexts in which they are used differ slightly. ""voir"" in context_1 is about the act of seeing or examining something specific, while ""voyez"" in context_2 is more about acknowledging or understanding something in conversation.

Given this analysis, while both words are related and share a common meaning, they are used in different contexts that slightly alter their implications.

**Probability of Same Meaning**: 0.75 (75%)"
ADV,toujours,toujours,0,Elle l ' a toujours fait auparavant et a fait preuve de la plus grande confiance dans tout ce que nous avons conseillé > > .,Elle l ' a toujours fait auparavant et a fait preuve de la plus grande confiance dans tout ce que nous avons conseillé > > .,-2632516615382955829,1.0,lone candidate
NOUN,inspecteur,inspecteur,0,L' inspecteur a douté de cela .,L' inspecteur a douté de cela .,-7591042860177534913,1.0,lone candidate
VERB,géré,gérer,0,Ce serait Hohlbein qui aurait géré ses affaires .,Ce serait Hohlbein qui aurait géré ses affaires .,4800014233855397403,1.0,lone candidate
NOUN,testament,testament,0,Madden s' est réinstallé pour lire le testament .,Madden s' est réinstallé pour lire le testament .,471189920795588189,0.95,"The word ""testament"" in both contexts refers to a legal document that expresses a person's wishes regarding the distribution of their property after death. In context 1, it discusses the act of creating or modifying a testament, while in context 2, it refers to the reading of the testament. 

Given that both usages pertain to the same legal concept of a testament, I would assign a high probability that they have the same meaning.

Probability: 0.95"
VERB,ajoutés,ajouter,0,"Deux millions ont été ajoutés à ce qui avait été réservé pour elle dans la vie de Mme Meeker , et la condition a fait que tant que Brian Thayer a continué à s' acquitter de ses fonctions d' administrateur de fonds à la satisfaction de conseil d' administration ( ci-après nommé par la banque administrant la succession ) il devait être maintenu en sa qualité actuelle à un salaire proportionnel à l' élargissement de responsabilités de fonds entraînerait .","Deux millions ont été ajoutés à ce qui avait été réservé pour elle dans la vie de Mme Meeker , et la condition a fait que tant que Brian Thayer a continué à s' acquitter de ses fonctions d' administrateur de fonds à la satisfaction de conseil d' administration ( ci-après nommé par la banque administrant la succession ) il devait être maintenu en sa qualité actuelle à un salaire proportionnel à l' élargissement de responsabilités de fonds entraînerait .",6160205852018508549,1.0,lone candidate
ADJ,splendide,splendide,0,"Un vote de confiance splendide dans Thayer , Madden réfléchit .","Un vote de confiance splendide dans Thayer , Madden réfléchit .",-1067746831182881814,1.0,lone candidate
ADV,aussi,aussi,0,"Tente , aussi .","Tente , aussi .",-3264313127433880015,0.95,"To compare the two instances of the word ""aussi,"" we need to analyze their meanings in the given contexts.

1. In context_1, ""aussi"" is used to mean ""also"" or ""too,"" indicating an addition to a previous statement about being cautious of open policies, particularly in the medical field.
2. In context_2, ""aussi"" is again used to mean ""also"" or ""too,"" but in a more imperative sense, suggesting that the action of ""tente"" (try) should also be considered.

Both instances of ""aussi"" serve the same function of indicating addition or inclusion. Therefore, they share the same meaning.

Based on this analysis, I would assign a high probability that the two instances of ""aussi"" have the same meaning in a dictionary context.

Probability: 0.95"
NOUN,legs,legs,0,"Il a poursuivi à des legs personnels , une liste de noms largement inconnus de lui .","Il a poursuivi à des legs personnels , une liste de noms largement inconnus de lui .",-7523424949597361495,1.0,lone candidate
NOUN,Oregon,Oregon,0,"Vingt-cinq mille à chacune de grandes nièces de l' Oregon ( pas beaucoup à des parents de sang sur des millions ) dix mille à cet ami et que , cinq mille à un autre ; à Brian Thayer , la somme de dix mille dollars ; à Pecks , dix mille chacun ; à Joan Sheldon le legs conditionnel de dix mille à lui être payé à cas où elle était encore dans l' emploi de Mme Meeker à moment de la mort de ce dernier .","Vingt-cinq mille à chacune de grandes nièces de l' Oregon ( pas beaucoup à des parents de sang sur des millions ) dix mille à cet ami et que , cinq mille à un autre ; à Brian Thayer , la somme de dix mille dollars ; à Pecks , dix mille chacun ; à Joan Sheldon le legs conditionnel de dix mille à lui être payé à cas où elle était encore dans l' emploi de Mme Meeker à moment de la mort de ce dernier .",7411649819786345264,1.0,lone candidate
NOUN,année,année,0,( Pas de cinq mille supplémentaires pour chaque année après le vingt et unième anniversaire de Joan ; Mme Meeker n' avait pas pu s' en occuper . ),( Pas de cinq mille supplémentaires pour chaque année après le vingt et unième anniversaire de Joan ; Mme Meeker n' avait pas pu s' en occuper . ),-783877299482458256,0.95,"The word ""année"" in both contexts refers to a year in the sense of a period of twelve months. Since the contexts do not provide any additional meanings or nuances that would suggest a different interpretation, we can conclude that they have the same meaning.

Probability that they have the same meaning: 95%"
VERB,pensait,penser,0,"Dommage , Madden pensait .","Dommage , Madden pensait .",2523279686557656770,1.0,lone candidate
VERB,gagné,gagner,0,Joan Sheldon avait gagné le plus grand legs .,Joan Sheldon avait gagné le plus grand legs .,4699191198659087908,1.0,lone candidate
NOUN,nom,nom,0,Il n' y avait aucun autre nom Madden reconnu .,Il n' y avait aucun autre nom Madden reconnu .,-7606830462912158187,1.0,lone candidate
ADV,bien,bien,0,"Arthur Williams ' s pourrait bien avoir été inclus , il s' est senti .","Arthur Williams ' s pourrait bien avoir été inclus , il s' est senti .",-5067933901989450319,1.0,lone candidate
VERB,dépensé,dépenser,0,"Mme Meeker avait dépensé une petite fortune dans une recherche pour lui , mais n' avait pris aucune disposition pour lui dans son testament s' il devait être trouvé après sa mort , et n' avait jamais mentionné son nom à ses avocats .","Mme Meeker avait dépensé une petite fortune dans une recherche pour lui , mais n' avait pris aucune disposition pour lui dans son testament s' il devait être trouvé après sa mort , et n' avait jamais mentionné son nom à ses avocats .",8824055571748430784,1.0,lone candidate
ADJ,âgées,âgé,0,""" Les personnes âgées ont leurs idiosyncrasies "" .",""" Les personnes âgées ont leurs idiosyncrasies "" .",-4000066554864488904,0.95,"The words ""âgés"" and ""âgées"" are both forms of the adjective ""âgé,"" which means ""old"" or ""aged"" in French. The difference between them lies in their grammatical gender: ""âgés"" is the masculine plural form, while ""âgées"" is the feminine plural form. 

In the provided contexts, both words refer to older individuals, with ""travailleurs âgés"" referring to older workers and ""personnes âgées"" referring to older people in general. 

Given that both terms convey the same core meaning of being old or elderly, despite the difference in gender, I would assign a high probability that they have the same meaning in a dictionary context.

Probability: 0.95"
ADJ,haut,haut,0,""" Celui-ci est venu un peu haut à trente mille ou plus "" .",""" Celui-ci est venu un peu haut à trente mille ou plus "" .",-7803231068564348686,1.0,lone candidate
NOUN,nombre,nombre,0,""" Eh bien , elle avait un certain nombre d' entre eux en ce qui concerne l' argent "" , dit Garth .",""" Eh bien , elle avait un certain nombre d' entre eux en ce qui concerne l' argent "" , dit Garth .",-8090342310684965866,0.95,"The word ""nombre"" in both contexts refers to a quantity or count of something. In context 1, it pertains to the number of people on leave, while in context 2, it refers to a certain number of them regarding money. Since both usages relate to the concept of quantity, I would assess the probability that they have the same meaning as high.

Probability that they have the same meaning: 0.95"
ADV,Parfois,parfois,0,""" Parfois , nous aurions de mal à la persuader de faire de contributions de bienfaisance exonérées d' impôt , et je l' ai connue pour se disputer avec un plombier à sujet d' un projet de loi pour la fixation d' un robinet ; le moment suivant elle avait mis un autre demi-million dans le fonds de bourses ou trente mille dans quelque chose d' aussi peu pratique que cette malheureuse affaire Johnston .",""" Parfois , nous aurions de mal à la persuader de faire de contributions de bienfaisance exonérées d' impôt , et je l' ai connue pour se disputer avec un plombier à sujet d' un projet de loi pour la fixation d' un robinet ; le moment suivant elle avait mis un autre demi-million dans le fonds de bourses ou trente mille dans quelque chose d' aussi peu pratique que cette malheureuse affaire Johnston .",3020471548750405941,1.0,lone candidate
